capacity,charge_1A_I_length,charge_3v6_I_sum,charge_20soc_I_sum,discharge_20soc_I_sum,discharge_80soc_I_sum,discharge_20to80soc_I_sum,charge_1A_V_sum,charge_3v6_V_length,charge_20soc_V_sum,discharge_20soc_V_end,discharge_80soc_V_end,discharge_20to80soc_V_range,charge_1A_T_range,charge_3v6_T_range,charge_20soc_T_range,discharge_20soc_T_range,discharge_80soc_T_range,discharge_20to80soc_T_range
0.364583333,0.5,0.373013294,0.373013294,0.760716,0.841529,0.680784333,0.5,0.635,0.653130429,0.511578947,0.7078,0.7142,0.5,0.5,0.5,0.5,0.5,0.5
0.362083333,0.5,0.37119,0.37119,0.760755,0.841616,0.680829333,0.5,0.635,0.653137,0.508421053,0.7056,0.7123,0.5,0.5,0.5,0.5,0.5,0.5
0.359166667,0.5,0.368947529,0.368947529,0.760687,0.8414155,0.680718,0.5,0.63,0.647997857,0.508421053,0.703,0.7097,0.5,0.5,0.5,0.5,0.5,0.5
0.35625,0.5,0.369724235,0.369724235,0.760678,0.841361,0.680684667,0.5,0.635,0.653141286,0.505263158,0.7001,0.7071,0.5,0.5,0.5,0.5,0.5,0.5
0.35375,0.5,0.368251882,0.368251882,0.76072,0.841462,0.680738333,0.5,0.635,0.653145,0.497894737,0.6969,0.7046,0.5,0.5,0.5,0.5,0.5,0.5
0.350833333,0.5,0.36082,0.36082,0.76079,0.8414585,0.680713,0.5,0.63,0.648001714,0.493684211,0.6949,0.703,0.5,0.5,0.5,0.5,0.5,0.5
0.347916667,0.5,0.358944824,0.358944824,0.760725,0.84143,0.680715333,0.5,0.63,0.647999429,0.493684211,0.6927,0.7008,0.5,0.5,0.5,0.5,0.5,0.5
0.345,0.5,0.358422118,0.358422118,0.760679,0.841357,0.680681667,0.5,0.63,0.647999,0.487368421,0.689,0.6977,0.5,0.5,0.5,0.5,0.5,0.5
0.342083333,0.5,0.350353176,0.350353176,0.760762,0.841418,0.680695,0.5,0.625,0.642846,0.484210526,0.6873,0.6963,0.5,0.5,0.5,0.5,0.5,0.5
0.339583333,0.5,0.348809059,0.348809059,0.760693,0.8414615,0.680747,0.5,0.625,0.642845857,0.482105263,0.6853,0.6945,0.5,0.5,0.5,0.5,0.5,0.5
0.336666667,0.5,0.347385412,0.347385412,0.760604,0.8412655,0.680645333,0.5,0.625,0.642842429,0.48,0.6819,0.6913,0.5,0.5,0.5,0.5,0.5,0.5
0.33375,0.5,0.346209412,0.346209412,0.7606,0.8412805,0.680656667,0.5,0.625,0.642843,0.476842105,0.6791,0.6888,0.5,0.5,0.5,0.5,0.5,0.5
0.330833333,0.5,0.338218706,0.338218706,0.760681,0.8412655,0.68062,0.5,0.62,0.637701,0.472631579,0.6766,0.6867,0.5,0.5,0.5,0.5,0.5,0.5
0.327916667,0.5,0.337736471,0.337736471,0.760663,0.8412515,0.680616333,0.5,0.62,0.637702,0.471578947,0.6742,0.6844,0.5,0.5,0.5,0.5,0.5,0.5
0.325,0.5,0.335616588,0.335616588,0.76065,0.8412335,0.680609,0.5,0.62,0.637702571,0.466315789,0.6718,0.6825,0.5,0.5,0.5,0.5,0.5,0.5
0.321666667,0.5,0.334166588,0.334166588,0.760648,0.8412505,0.680621,0.5,0.62,0.637703286,0.465263158,0.6684,0.6792,0.5,0.5,0.5,0.5,0.5,0.5
0.31875,0.5,0.326245294,0.326245294,0.760672,0.841219,0.680592,0.5,0.615,0.632560143,0.463157895,0.6658,0.6768,0.5,0.5,0.5,0.5,0.5,0.5
0.315833333,0.5,0.326137294,0.326137294,0.760663,0.8412825,0.680637333,0.5,0.615,0.632554857,0.456842105,0.6613,0.6729,0.5,0.5,0.5,0.5,0.5,0.5
0.312916667,0.5,0.325708118,0.325708118,0.760617,0.8412375,0.680622667,0.5,0.615,0.632554286,0.452631579,0.6585,0.6705,0.5,0.5,0.5,0.5,0.5,0.5
0.31,0.5,0.318049529,0.318049529,0.760545,0.8411315,0.680575333,0.5,0.61,0.627410429,0.446315789,0.6555,0.6681,0.5,0.5,0.5,0.5,0.5,0.5
0.307083333,0.5,0.316227765,0.316227765,0.760516,0.840985,0.680487333,0.5,0.61,0.627410857,0.447368421,0.6524,0.6649,0.5,0.5,0.5,0.5,0.5,0.5
0.30375,0.5,0.316271412,0.316271412,0.760512,0.8409605,0.680472333,0.5,0.61,0.627409857,0.442105263,0.6495,0.6625,0.5,0.5,0.5,0.5,0.5,0.5
0.30125,0.5,0.308682118,0.308682118,0.760548,0.8409605,0.680460333,0.5,0.605,0.622274857,0.44,0.647,0.6602,0.5,0.5,0.5,0.5,0.5,0.5
0.298333333,0.5,0.306676824,0.306676824,0.760533,0.8410315,0.680512667,0.5,0.605,0.622277143,0.437894737,0.6435,0.6569,0.5,0.5,0.5,0.5,0.5,0.5
0.295,0.5,0.306016588,0.306016588,0.760668,0.8411995,0.68058,0.5,0.605,0.622280571,0.433684211,0.6404,0.6542,0.5,0.5,0.5,0.5,0.5,0.5
0.292083333,0.5,0.299477412,0.299477412,0.760611,0.841206,0.680603333,0.5,0.605,0.622277571,0.429473684,0.6367,0.6509,0.5,0.5,0.5,0.5,0.5,0.5
0.289166667,0.5,0.298833882,0.298833882,0.76075,0.841302,0.680621667,0.5,0.605,0.622277143,0.428421053,0.6339,0.6482,0.5,0.5,0.5,0.5,0.5,0.5
0.28625,0.5,0.298008353,0.298008353,0.760609,0.8412715,0.680647667,0.5,0.605,0.622276143,0.425263158,0.6299,0.6445,0.5,0.5,0.5,0.5,0.5,0.5
0.283333333,0.5,0.290874118,0.290874118,0.760609,0.8411715,0.680581,0.5,0.6,0.617134571,0.421052632,0.6257,0.6407,0.5,0.5,0.5,0.5,0.5,0.5
0.28,0.5,0.289666824,0.289666824,0.760543,0.841028,0.680507,0.5,0.6,0.617136429,0.416842105,0.6233,0.6387,0.5,0.5,0.5,0.5,0.5,0.5
0.277083333,0.5,0.289030118,0.289030118,0.760508,0.8409725,0.680482,0.5,0.6,0.617138,0.413684211,0.6191,0.6348,0.5,0.5,0.5,0.5,0.5,0.5
0.27375,0.5,0.281746,0.281746,0.760592,0.8410755,0.680523,0.5,0.595,0.611994714,0.412631579,0.6167,0.6325,0.5,0.5,0.5,0.5,0.5,0.5
0.270416667,0.5,0.281069294,0.281069294,0.760597,0.8411245,0.680554,0.5,0.595,0.611997286,0.409473684,0.6118,0.6279,0.5,0.5,0.5,0.5,0.5,0.5
0.267916667,0.5,0.280328941,0.280328941,0.760615,0.841087,0.680523,0.5,0.595,0.612001571,0.407368421,0.6083,0.6246,0.5,0.5,0.5,0.5,0.5,0.5
0.264583333,0.5,0.272778,0.272778,0.760612,0.8411165,0.680543667,0.5,0.59,0.606851,0.403157895,0.6035,0.6202,0.5,0.5,0.5,0.5,0.5,0.5
0.26125,0.5,0.272199882,0.272199882,0.760658,0.841154,0.680553333,0.5,0.59,0.606850857,0.398947368,0.5998,0.6169,0.5,0.5,0.5,0.5,0.5,0.5
0.257916667,0.5,0.265876353,0.265876353,0.760553,0.8410555,0.680522667,0.5,0.585,0.601708714,0.394736842,0.5944,0.6119,0.5,0.5,0.5,0.5,0.5,0.5
0.255,0.5,0.264771529,0.264771529,0.760542,0.840978,0.680474333,0.5,0.585,0.601706286,0.391578947,0.5914,0.6092,0.5,0.5,0.5,0.5,0.5,0.5
0.251666667,0.5,0.264104471,0.264104471,0.760559,0.8410035,0.680485667,0.5,0.585,0.601709857,0.386315789,0.5861,0.6044,0.5,0.5,0.5,0.5,0.5,0.5
0.248333333,0.5,0.257684353,0.257684353,0.760587,0.841009,0.68048,0.5,0.58,0.596568286,0.381052632,0.5821,0.6009,0.5,0.5,0.5,0.5,0.5,0.5
0.245,0.5,0.257173176,0.257173176,0.760671,0.841079,0.680498667,0.5,0.58,0.596567857,0.378947368,0.5764,0.5954,0.5,0.5,0.5,0.5,0.5,0.5
0.242083333,0.5,0.250074824,0.250074824,0.760653,0.8411275,0.680537,0.5,0.575,0.591425571,0.377894737,0.5733,0.5924,0.5,0.5,0.5,0.5,0.5,0.5
0.23875,0.5,0.249598235,0.249598235,0.760662,0.841222,0.680597,0.5,0.575,0.591434143,0.370526316,0.5676,0.5874,0.5,0.5,0.5,0.5,0.5,0.5
0.235833333,0.5,0.242963647,0.242963647,0.760719,0.8412895,0.680623333,0.5,0.57,0.586283286,0.369473684,0.5621,0.582,0.5,0.5,0.5,0.5,0.5,0.5
0.2325,0.5,0.242130941,0.242130941,0.760663,0.84129,0.680642333,0.5,0.57,0.586282857,0.368421053,0.5573,0.5773,0.5,0.5,0.5,0.5,0.5,0.5
0.229166667,0.5,0.236436941,0.236436941,0.760687,0.8413165,0.680651667,0.5,0.565,0.581140714,0.362105263,0.5517,0.5723,0.5,0.5,0.5,0.5,0.5,0.5
0.225833333,0.5,0.235613412,0.235613412,0.760686,0.84125,0.680607667,0.5,0.565,0.581141286,0.363157895,0.5487,0.5692,0.5,0.5,0.5,0.5,0.5,0.5
0.222916667,0.5,0.229307294,0.229307294,0.760663,0.841212,0.68059,0.5,0.56,0.576001,0.358947368,0.5428,0.5637,0.5,0.5,0.5,0.5,0.5,0.5
0.219166667,0.5,0.228018235,0.228018235,0.760669,0.841224,0.680596,0.5,0.56,0.575997286,0.358947368,0.5368,0.5577,0.5,0.5,0.5,0.5,0.5,0.5
0.21625,0.5,0.222348118,0.222348118,0.760699,0.84126,0.680610333,0.5,0.555,0.570858857,0.353684211,0.5315,0.5529,0.5,0.5,0.5,0.5,0.5,0.5
0.212916667,0.5,0.222603882,0.222603882,0.76078,0.8413955,0.680673667,0.5,0.56,0.576009,0.351578947,0.5257,0.5473,0.5,0.5,0.5,0.5,0.5,0.5
0.209583333,0.5,0.215662,0.215662,0.760812,0.841431,0.680687,0.5,0.55,0.565721,0.345263158,0.5189,0.5411,0.5,0.5,0.5,0.5,0.5,0.5
0.20625,0.5,0.216011882,0.216011882,0.760764,0.841439,0.680708,0.5,0.555,0.570856,0.345263158,0.5138,0.536,0.5,0.5,0.5,0.5,0.5,0.5
0.20375,0.5,0.21045,0.21045,0.760738,0.841452,0.680725333,0.5,0.55,0.565713857,0.341052632,0.5089,0.5315,0.5,0.5,0.5,0.5,0.5,0.5
0.2,0.5,0.210082941,0.210082941,0.760792,0.8414795,0.680726,0.5,0.55,0.565714571,0.336842105,0.5017,0.5247,0.5,0.5,0.5,0.5,0.5,0.5
0.196666667,0.5,0.204514,0.204514,0.760715,0.8413395,0.680657667,0.5,0.545,0.560569429,0.336842105,0.4959,0.5189,0.5,0.5,0.5,0.5,0.5,0.5
0.19375,0.5,0.203773647,0.203773647,0.760701,0.841308,0.680641333,0.5,0.545,0.560575,0.331578947,0.4906,0.5141,0.5,0.5,0.5,0.5,0.5,0.5
0.19,0.5,0.199009412,0.199009412,0.760725,0.8413015,0.680629333,0.5,0.54,0.555434714,0.330526316,0.483,0.5066,0.5,0.5,0.5,0.5,0.5,0.5
0.187083333,0.5,0.194079529,0.194079529,0.760763,0.841402,0.680684333,0.5,0.535,0.550284,0.326315789,0.4774,0.5014,0.5,0.5,0.5,0.5,0.5,0.5
0.18375,0.5,0.192682471,0.192682471,0.760799,0.8414815,0.680725,0.5,0.535,0.550293429,0.322105263,0.4709,0.4953,0.5,0.5,0.5,0.5,0.5,0.5
0.180416667,0.5,0.188250235,0.188250235,0.760811,0.841534,0.680756333,0.5,0.53,0.545145429,0.317894737,0.4625,0.4873,0.5,0.5,0.5,0.5,0.5,0.5
0.1775,0.5,0.187418588,0.187418588,0.760815,0.8415435,0.680761333,0.5,0.53,0.545139714,0.316842105,0.4562,0.4811,0.5,0.5,0.5,0.5,0.5,0.5
0.17375,0.5,0.182427294,0.182427294,0.760765,0.8415055,0.680752333,0.5,0.525,0.539997571,0.310526316,0.4491,0.4746,0.5,0.5,0.5,0.5,0.5,0.5
0.170416667,0.5,0.178236235,0.178236235,0.760757,0.8415035,0.680753333,0.5,0.52,0.534853714,0.308421053,0.4419,0.4676,0.5,0.5,0.5,0.5,0.5,0.5
0.167083333,0.5,0.177427529,0.177427529,0.760728,0.84143,0.680714,0.5,0.52,0.534854429,0.305263158,0.4334,0.4594,0.5,0.5,0.5,0.5,0.5,0.5
0.16375,0.5,0.173159647,0.173159647,0.760711,0.8413865,0.680690667,0.5,0.515,0.529715571,0.304210526,0.4256,0.4517,0.5,0.5,0.5,0.5,0.5,0.5
0.160416667,0.5,0.168081882,0.168081882,0.760697,0.8413755,0.680688,0.5,0.51,0.524569143,0.301052632,0.418,0.4444,0.5,0.5,0.5,0.5,0.5,0.5
0.156666667,0.5,0.164042353,0.164042353,0.760703,0.841417,0.680713667,0.5,0.505,0.519426571,0.293684211,0.4085,0.4356,0.5,0.5,0.5,0.5,0.5,0.5
0.15375,0.5,0.163298235,0.163298235,0.760721,0.841449,0.680729,0.5,0.505,0.519434286,0.293684211,0.4016,0.4287,0.5,0.5,0.5,0.5,0.5,0.5
0.150416667,0.5,0.159039529,0.159039529,0.760737,0.84144,0.680718,0.5,0.5,0.514281857,0.291578947,0.3922,0.4195,0.5,0.5,0.5,0.5,0.5,0.5
0.146666667,0.5,0.154803294,0.154803294,0.760811,0.841516,0.680744,0.5,0.495,0.509140571,0.284210526,0.3813,0.4093,0.5,0.5,0.5,0.5,0.5,0.5
0.143333333,0.5,0.15075,0.15075,0.760763,0.841516,0.68076,0.5,0.49,0.503997143,0.278947368,0.3693,0.3978,0.5,0.5,0.5,0.5,0.5,0.5
0.14,0.5,0.146846235,0.146846235,0.760676,0.841373,0.680693,0.5,0.485,0.498854286,0.275789474,0.3609,0.3897,0.5,0.5,0.5,0.5,0.5,0.5
0.13625,0.5,0.143186824,0.143186824,0.760638,0.8412855,0.680647333,0.5,0.48,0.493716,0.273684211,0.3483,0.3773,0.5,0.5,0.5,0.5,0.5,0.5
0.132916667,0.5,0.139833647,0.139833647,0.760658,0.841245,0.680613667,0.5,0.475,0.488569143,0.269473684,0.3369,0.3663,0.5,0.5,0.5,0.5,0.5,0.5
0.129166667,0.5,0.135529882,0.135529882,0.76071,0.841297,0.680631333,0.5,0.47,0.483431571,0.266315789,0.3246,0.3543,0.5,0.5,0.5,0.5,0.5,0.5
0.125833333,0.5,0.132501294,0.132501294,0.760728,0.841449,0.680726667,0.5,0.465,0.478290429,0.262105263,0.3092,0.3393,0.5,0.5,0.5,0.5,0.5,0.5
0.1225,0.5,0.128930706,0.128930706,0.760812,0.8415595,0.680772667,0.5,0.46,0.473152143,0.257894737,0.2964,0.3269,0.5,0.5,0.5,0.5,0.5,0.5
0.11875,0.5,0.125253412,0.125253412,0.760735,0.8414585,0.680731,0.5,0.455,0.468005143,0.255789474,0.2802,0.3109,0.5,0.5,0.5,0.5,0.5,0.5
0.115416667,0.5,0.122030471,0.122030471,0.760742,0.84155,0.68079,0.5,0.45,0.462866286,0.251578947,0.2619,0.293,0.5,0.5,0.5,0.5,0.5,0.5
0.111666667,0.5,0.118536471,0.118536471,0.760727,0.841459,0.680733667,0.5,0.445,0.457717714,0.250526316,0.2442,0.2754,0.5,0.5,0.5,0.5,0.5,0.5
0.107916667,0.5,0.115627412,0.115627412,0.760709,0.8413735,0.680682667,0.5,0.44,0.452573143,0.243157895,0.2234,0.2553,0.5,0.5,0.5,0.5,0.5,0.5
0.104166667,0.5,0.112753765,0.112753765,0.760686,0.8413245,0.680657667,0.5,0.435,0.447430714,0.237894737,0.1984,0.2308,0.5,0.5,0.5,0.5,0.5,0.5
0.100833333,0.5,0.106909059,0.106909059,0.760693,0.841348,0.680670667,0.5,0.425,0.437146286,0.236842105,0.1716,0.2041,0.5,0.5,0.5,0.5,0.5,0.5
0.096666667,0.5,0.104419059,0.104419059,0.760657,0.841274,0.680633333,0.5,0.42,0.432008286,0.229473684,0.1438,0.177,0.5,0.5,0.5,0.5,0.5,0.5
0.093333333,0.5,0.099137647,0.099137647,0.760663,0.841242,0.68061,0.5,0.41,0.421722143,0.226315789,0.1065,0.14,0.5,0.5,0.5,0.5,0.5,0.5
0.089583333,0.5,0.096124353,0.096124353,0.76072,0.8413115,0.680637667,0.5,0.405,0.416571286,0.221052632,0.0986,0.1326,0.5,0.5,0.5,0.5,0.5,0.5
0.08625,0.5,0.093639176,0.093639176,0.760672,0.8413575,0.680684333,0.5,0.4,0.411426857,0.218947368,0.0987,0.1329,0.5,0.5,0.5,0.5,0.5,0.5
0.082083333,0.5,0.08879,0.08879,0.76072,0.8414715,0.680744333,0.5,0.39,0.401140429,0.214736842,0.0868,0.1214,0.5,0.5,0.5,0.5,0.5,0.5
0.078333333,0.5,0.086678824,0.086678824,0.760649,0.781319,0.640666,0.5,0.385,0.395997286,0.208421053,0.0877,0.1229,0.5,0.5,0.5,0.5,0.5,0.5
0.075,0.5,0.082396588,0.082396588,0.76063,0.781195,0.640589667,0.5,0.375,0.385711571,0.205263158,0.0994,0.1349,0.5,0.5,0.5,0.5,0.5,0.5
0.070833333,0.5,0.078119765,0.078119765,0.760675,0.7812245,0.640594667,0.5,0.365,0.375426143,0.197894737,0.091,0.1272,0.5,0.5,0.5,0.5,0.5,0.5
0.0675,0.5,0.074181294,0.074181294,0.760774,0.781338,0.640637667,0.5,0.355,0.365140714,0.194736842,0.089,0.1255,0.5,0.5,0.5,0.5,0.5,0.5
0.063333333,0.5,0.070503412,0.070503412,0.760736,0.721323,0.600640333,0.5,0.345,0.354859429,0.189473684,0.0931,0.1301,0.5,0.5,0.5,0.5,0.5,0.5
0.059583333,0.5,0.067023412,0.067023412,0.760741,0.721367,0.600668333,0.5,0.335,0.344573143,0.183157895,0.0958,0.1334,0.5,0.5,0.5,0.5,0.5,0.5
0.055833333,0.5,0.062094353,0.062094353,0.760835,0.721562,0.600767333,0.5,0.32,0.329140571,0.177894737,0.0874,0.1255,0.5,0.5,0.5,0.5,0.5,0.5
0.052083333,0.5,0.058593647,0.058593647,0.760786,0.661533,0.560764333,0.5,0.31,0.318852429,0.170526316,0.0878,0.1266,0.5,0.5,0.5,0.5,0.5,0.5
0.048333333,0.5,0.055522824,0.055522824,0.760693,0.661448,0.560738,0.5,0.3,0.308568,0.167368421,0.0984,0.1375,0.5,0.5,0.5,0.5,0.5,0.5
0.044583333,0.5,0.051269294,0.051269294,0.760696,0.6614185,0.560717333,0.5,0.285,0.293139,0.162105263,0.0963,0.1359,0.5,0.5,0.5,0.5,0.5,0.5
0.040416667,0.5,0.047113765,0.047113765,0.760648,0.6013345,0.520677,0.5,0.27,0.277709571,0.153684211,0.0884,0.1288,0.5,0.5,0.5,0.5,0.5,0.5
0.037083333,0.5,0.043118235,0.043118235,0.760703,0.601443,0.520731333,0.5,0.255,0.262283429,0.156842105,0.0995,0.1396,0.5,0.5,0.5,0.5,0.5,0.5
0.032916667,0.5,0.039482353,0.039482353,0.760713,0.601455,0.520736333,0.5,0.24,0.246855,0.148421053,0.0876,0.1285,0.5,0.5,0.5,0.5,0.5,0.5
0.029166667,0.5,0.034978588,0.034978588,0.760689,0.541397,0.480705,0.5,0.22,0.226285571,0.142105263,0.0973,0.1388,0.5,0.5,0.5,0.5,0.5,0.5
0.025416667,0.5,0.031748471,0.031748471,0.760741,0.541458,0.480728667,0.5,0.205,0.210857,0.138947368,0.0989,0.1407,0.5,0.5,0.5,0.5,0.5,0.5
0.021666667,0.5,0.027722824,0.027722824,0.760745,0.541488,0.480747333,0.5,0.185,0.190285143,0.137894737,0.0998,0.1417,0.5,0.5,0.5,0.5,0.5,0.5
0.0175,0.5,0.023912824,0.023912824,0.760636,0.5414185,0.480736667,0.5,0.165,0.169712143,0.134736842,0.0846,0.1268,0.5,0.5,0.5,0.5,0.5,0.5
0.014583333,0.5,0.020490941,0.020490941,0.760612,0.481326,0.440683,0.5,0.145,0.149142857,0.142105263,0.092,0.1335,0.5,0.5,0.5,0.5,0.5,0.5
0.010416667,0.5,0.016370824,0.016370824,0.760547,0.4812655,0.440664,0.5,0.12,0.123426857,0.133684211,0.0906,0.1329,0.5,0.5,0.5,0.5,0.5,0.5
0.006666667,0.5,0.012392353,0.012392353,0.760633,0.481333,0.440681,0.5,0.095,0.097714286,0.130526316,0.0966,0.1392,0.5,0.5,0.5,0.5,0.5,0.5
0.002083333,0.5,0.008166118,0.008166118,0.76057,0.421208,0.400618,0.5,0.065,0.066857143,0.125263158,0.0945,0.1376,0.5,0.5,0.5,0.5,0.5,0.5
0.890833333,0.5,0.901041765,0.901041765,0.760413,0.8409485,0.680496667,0.5,0.955,0.982336571,0.797894737,0.872,0.8512,0.5,0.5,0.5,0.5,0.5,0.5
0.900416667,0.5,0.915834353,0.915834353,0.760527,0.841115,0.680570333,0.5,0.925,0.951479,0.826315789,0.8766,0.8531,0.5,0.5,0.5,0.5,0.5,0.5
0.904583333,0.5,0.918082353,0.918082353,0.760499,0.8410565,0.680540333,0.5,0.915,0.941187857,0.84,0.8794,0.8546,0.5,0.5,0.5,0.5,0.5,0.5
0.906666667,0.5,0.919624,0.919624,0.760538,0.8410035,0.680492333,0.5,0.91,0.936054286,0.851578947,0.8819,0.856,0.5,0.5,0.5,0.5,0.5,0.5
0.905833333,0.5,0.920550118,0.920550118,0.760569,0.8410665,0.680524333,0.5,0.905,0.930904714,0.86,0.8887,0.862,0.5,0.5,0.5,0.5,0.5,0.5
0.908333333,0.5,0.919265059,0.919265059,0.760534,0.84101,0.680497667,0.5,0.9,0.925764714,0.870526316,0.886,0.8583,0.5,0.5,0.5,0.5,0.5,0.5
0.909166667,0.5,0.931518,0.931518,0.760595,0.8411065,0.680542333,0.5,0.905,0.930905571,0.877894737,0.8875,0.8591,0.5,0.5,0.5,0.5,0.5,0.5
0.909166667,0.5,0.921047059,0.921047059,0.760556,0.8411265,0.680568667,0.5,0.895,0.920618429,0.878947368,0.8887,0.8602,0.5,0.5,0.5,0.5,0.5,0.5
0.909583333,0.5,0.921381529,0.921381529,0.760605,0.8412245,0.680617667,0.5,0.895,0.920614286,0.886315789,0.8895,0.8603,0.5,0.5,0.5,0.5,0.5,0.5
0.91,0.5,0.922742588,0.922742588,0.76051,0.8410995,0.680565667,0.5,0.895,0.920616143,0.888421053,0.8909,0.8615,0.5,0.5,0.5,0.5,0.5,0.5
0.909583333,0.5,0.922609529,0.922609529,0.760535,0.841178,0.680609667,0.5,0.89,0.915466571,0.892631579,0.8909,0.8611,0.5,0.5,0.5,0.5,0.5,0.5
0.909583333,0.5,0.922902941,0.922902941,0.760546,0.841222,0.680635333,0.5,0.89,0.915463286,0.894736842,0.8919,0.8619,0.5,0.5,0.5,0.5,0.5,0.5
0.909583333,0.5,0.923187529,0.923187529,0.760569,0.841281,0.680667,0.5,0.89,0.915460571,0.898947368,0.8926,0.8622,0.5,0.5,0.5,0.5,0.5,0.5
0.909166667,0.5,0.922412824,0.922412824,0.760534,0.841285,0.680681333,0.5,0.885,0.910309143,0.902105263,0.8935,0.8628,0.5,0.5,0.5,0.5,0.5,0.5
0.909166667,0.5,0.921751059,0.921751059,0.760525,0.841221,0.680642,0.5,0.88,0.905163571,0.906315789,0.8942,0.8631,0.5,0.5,0.5,0.5,0.5,0.5
0.908333333,0.5,0.922307176,0.922307176,0.76052,0.8412375,0.680654667,0.5,0.88,0.905162571,0.905263158,0.8939,0.8629,0.5,0.5,0.5,0.5,0.5,0.5
0.908333333,0.5,0.921598824,0.921598824,0.760633,0.841291,0.680653,0.5,0.88,0.905165143,0.911578947,0.8951,0.8635,0.5,0.5,0.5,0.5,0.5,0.5
0.907916667,0.5,0.921905765,0.921905765,0.760685,0.841417,0.680719667,0.5,0.88,0.905179143,0.911578947,0.8953,0.8637,0.5,0.5,0.5,0.5,0.5,0.5
0.9075,0.5,0.920859294,0.920859294,0.760674,0.8413215,0.680659667,0.5,0.875,0.900032143,0.913684211,0.8958,0.864,0.5,0.5,0.5,0.5,0.5,0.5
0.907083333,0.5,0.921131176,0.921131176,0.760656,0.8412815,0.680638667,0.5,0.875,0.900035857,0.916842105,0.896,0.8639,0.5,0.5,0.5,0.5,0.5,0.5
0.90625,0.5,0.921213412,0.921213412,0.760578,0.841163,0.680585333,0.5,0.875,0.900035714,0.913684211,0.8962,0.8644,0.5,0.5,0.5,0.5,0.5,0.5
0.905833333,0.5,0.920273647,0.920273647,0.760566,0.841193,0.680609333,0.5,0.87,0.894895857,0.913684211,0.897,0.8652,0.5,0.5,0.5,0.5,0.5,0.5
0.905416667,0.5,0.919619176,0.919619176,0.760576,0.8412165,0.680622,0.5,0.87,0.894896,0.916842105,0.8977,0.8656,0.5,0.5,0.5,0.5,0.5,0.5
0.904583333,0.5,0.919822353,0.919822353,0.760681,0.841328,0.680662,0.5,0.87,0.894897857,0.917894737,0.8976,0.8654,0.5,0.5,0.5,0.5,0.5,0.5
0.90375,0.5,0.919560235,0.919560235,0.760765,0.8413765,0.680666333,0.5,0.87,0.894905571,0.916842105,0.8976,0.8655,0.5,0.5,0.5,0.5,0.5,0.5
0.903333333,0.5,0.918396235,0.918396235,0.76075,0.8414355,0.680710667,0.5,0.865,0.889765714,0.918947368,0.8982,0.8659,0.5,0.5,0.5,0.5,0.5,0.5
0.9025,0.5,0.917687765,0.917687765,0.760816,0.8414985,0.680731,0.5,0.865,0.889776571,0.92,0.8992,0.8668,0.5,0.5,0.5,0.5,0.5,0.5
0.901666667,0.5,0.917738588,0.917738588,0.760752,0.841482,0.680741,0.5,0.865,0.889774,0.92,0.899,0.8666,0.5,0.5,0.5,0.5,0.5,0.5
0.900833333,0.5,0.917293176,0.917293176,0.760801,0.84153,0.680756667,0.5,0.865,0.889770857,0.917894737,0.899,0.8668,0.5,0.5,0.5,0.5,0.5,0.5
0.9,0.5,0.917838118,0.917838118,0.76076,0.84142,0.680697,0.5,0.865,0.889774,0.92,0.8989,0.8665,0.5,0.5,0.5,0.5,0.5,0.5
0.899583333,0.5,0.916099882,0.916099882,0.76075,0.8414525,0.680722,0.5,0.86,0.884632143,0.923157895,0.8997,0.867,0.5,0.5,0.5,0.5,0.5,0.5
0.89875,0.5,0.915947059,0.915947059,0.760738,0.841449,0.680723667,0.5,0.86,0.884632857,0.92,0.8992,0.8668,0.5,0.5,0.5,0.5,0.5,0.5
0.897916667,0.5,0.915685882,0.915685882,0.760692,0.841402,0.680707667,0.5,0.86,0.884620143,0.924210526,0.8996,0.8668,0.5,0.5,0.5,0.5,0.5,0.5
0.897083333,0.5,0.914676588,0.914676588,0.760651,0.8413885,0.680712,0.5,0.855,0.879477286,0.925263158,0.8998,0.8669,0.5,0.5,0.5,0.5,0.5,0.5
0.89625,0.5,0.914046118,0.914046118,0.760641,0.841407,0.680727333,0.5,0.855,0.879485286,0.925263158,0.9002,0.8673,0.5,0.5,0.5,0.5,0.5,0.5
0.895,0.5,0.913811176,0.913811176,0.760605,0.8413005,0.680668667,0.5,0.855,0.879482571,0.925263158,0.8998,0.8669,0.5,0.5,0.5,0.5,0.5,0.5
0.894166667,0.5,0.913651412,0.913651412,0.760592,0.8412295,0.680625333,0.5,0.855,0.879476714,0.927368421,0.9002,0.8671,0.5,0.5,0.5,0.5,0.5,0.5
0.893333333,0.5,0.912450824,0.912450824,0.760569,0.841166,0.680590333,0.5,0.85,0.874334,0.929473684,0.9006,0.8673,0.5,0.5,0.5,0.5,0.5,0.5
0.8925,0.5,0.911784706,0.911784706,0.760507,0.8410555,0.680537,0.5,0.85,0.874336143,0.928421053,0.9004,0.8672,0.5,0.5,0.5,0.5,0.5,0.5
0.89125,0.5,0.911624824,0.911624824,0.760475,0.8410145,0.680520333,0.5,0.85,0.874334571,0.928421053,0.9005,0.8673,0.5,0.5,0.5,0.5,0.5,0.5
0.890416667,0.5,0.910533529,0.910533529,0.760464,0.841008,0.680519667,0.5,0.85,0.874331,0.927368421,0.9005,0.8674,0.5,0.5,0.5,0.5,0.5,0.5
